feature_name,importance
DPC_RT,4
3_framed_TDE.TAC,4
DPC_SG,4
3_framed_TDE.GTA,4
AAC_Q,4
3_framed_CGT,4
3_framed_GC.gap1,4
3_framed_TDE.GCA,4
2_framed_TDE.CAC,4
3_framed_TDE.GAA,4
CTDD_58,4
1_framed_AAC,4
DPC_MM,4
2_framed_GTG,3
CTDC_12,3
CTDD_106,3
CTDD_112,3
CTDC_19,3
CTDD_115,3
1_framed_TDE.ATA,3
2_framed_GGT,3
DPC_YT,3
1_framed_TDE.TGT,3
CTDD_19,3
CTDD_8,3
CTDD_97,3
CTDD_64,3
DPC_RA,3
3_framed_CGC,3
CTDD_62,3
CTDD_73,3
CTDD_59,3
CTDD_74,3
DPC_SN,3
DPC_QQ,3
3_framed_ATC,3
3_framed_GAA,3
3_framed_TCC,3
DPC_VK,3
3_framed_ACA,3
DPC_VL,3
CTDD_34,3
DPC_VY,3
3_framed_TTT,3
3_framed_AAC,3
CTDD_22,3
CTDD_95,3
DPC_PA,3
2_framed_TDE.ACG,3
2_framed_TDE.GAC,3
CTDC_32,3
2_framed_ACC,3
2_framed_GCA,3
DPC_AG,3
3_framed_TDE.GTT,3
DPC_IK,3
DPC_KT,3
2_framed_TDE.TAT,3
DPC_DY,3
AAC_V,3
CTDD_179,3
3_framed_TDE.GGG,3
3_framed_TDE.AAT,3
2_framed_CAT,3
2_framed_TDE.GGG,3
1_framed_TGT,3
CTDD_141,3
1_framed_GTT,3
CTDD_145,3
1_framed_AGT,3
3_framed_TDE.ACT,3
2_framed_CGC,3
CTDD_152,3
2_framed_TDE.TTC,3
DPC_CG,3
CTDT_21,3
DPC_CK,3
DPC_CL,3
1_framed_CCT,3
DPC_CN,3
CTDT_18,3
DPC_MD,3
DPC_LY,3
DPC_AL,3
DPC_GR,3
DPC_CV,3
CTDT_15,3
CTDD_130,3
DPC_GK,2
DPC_SP,2
CTDC_20,2
2_framed_ACG,2
3_framed_CTC,2
DPC_GM,2
2_framed_TDE.CAT,2
3_framed_TDE.TTG,2
CTDD_183,2
3_framed_GGT,2
3_framed_GGC,2
DPC_GW,2
DPC_EL,2
CTDT_29,2
CTDT_6,2
3_framed_AT.gap1,2
3_framed_TDE.ATT,2
DPC_CT,2
CTDD_14,2
CTDD_17,2
DPC_DE,2
DPC_DG,2
CTDT_8,2
CTDD_24,2
CTDT_7,2
1_framed_GCG,2
DPC_FF,2
DPC_WA,2
1_framed_TDE.TCC,2
DPC_ED,2
CTDD_35,2
3_framed_TDE.ACA,2
1_framed_GTC,2
DPC_VF,2
1_framed_TDE.TAT,2
1_framed_TDE.ACT,2
3_framed_GTT,2
CTDD_65,2
CTDD_53,2
CTDT_22,2
CTDD_85,2
CTDC_27,2
2_framed_TDE.GCA,2
2_framed_TDE.CGC,2
2_framed_GAT,2
DPC_NS,2
CTDD_99,2
2_framed_GAG,2
2_framed_CGT,2
CTDD_89,2
DPC_NH,2
1_framed_TDE.AGT,2
DPC_PE,2
DPC_PF,2
DPC_PT,2
DPC_PS,2
2_framed_TDE.GGT,2
DPC_PG,2
DPC_KN,2
DPC_NI,2
CTDD_139,2
2_framed_TDE.GAT,2
1_framed_TDE.CAC,2
CTDD_113,2
DPC_RC,2
2_framed_TDE.GAA,2
CTDD_157,2
2_framed_GTA,2
DPC_IF,2
CTDD_110,2
DPC_LT,2
3_framed_AAA,1
DPC_VP,1
DPC_DT,1
DPC_AT,1
CTDC_30,1
DPC_EK,1
3_framed_TDE.TGT,1
1_framed_TDE.CGG,1
CTDD_138,1
DPC_DV,1
DPC_KS,1
CTDC_6,1
2_framed_TTA,1
DPC_MA,1
1_framed_CTT,1
DPC_DF,1
DPC_YH,1
DPC_LK,1
3_framed_TDE.CCA,1
DPC_LH,1
CTDD_10,1
DPC_WE,1
CTDD_26,1
DPC_YL,1
1_framed_TDE.TCG,1
DPC_WG,1
CTDC_3,1
DPC_DA,1
3_framed_TDE.ATG,1
2_framed_CCC,1
3_framed_TDE.AAC,1
DPC_ES,1
DPC_FY,1
2_framed_AAG,1
DPC_SM,1
1_framed_ACT,1
DPC_GF,1
DPC_IM,1
3_framed_CGG,1
DPC_CC,1
DPC_GI,1
DPC_GL,1
DPC_QY,1
DPC_SA,1
2_framed_TDE.TGC,1
DPC_RW,1
CTDD_170,1
2_framed_CCG,1
DPC_GS,1
2_framed_TDE.TTA,1
DPC_HI,1
DPC_HQ,1
CTDD_159,1
3_framed_TDE.AAA,1
1_framed_TTA,1
DPC_QI,1
DPC_IT,1
DPC_VG,1
CTDD_140,1
DPC_RK,1
DPC_VD,1
1_framed_TDE.TCA,1
DPC_FC,1
DPC_AP,1
1_framed_TDE.GTC,1
2_framed_TDE.ATA,1
DPC_TP,1
