feature_name,importance
DPC_KS,1
DPC_EQ,1
2_framed_TDE.GGT,1
2_framed_TDE.TTT,1
DPC_EM,1
DPC_TY,1
DPC_TV,1
DPC_TP,1
DPC_AE,1
DPC_EE,1
2_framed_TDE.GAG,1
DPC_EC,1
2_framed_TDE.TTC,1
3_framed_GGT,1
3_framed_TDE.AAA,1
3_framed_TDE.ACT,1
DPC_GE,1
3_framed_TDE.GCT,1
3_framed_TDE.GCG,1
3_framed_TDE.TAG,1
CTDT_37,1
3_framed_TDE.GAG,1
2_framed_GTT,1
3_framed_TDE.TCT,1
2_framed_TGC,1
CTDC_12,1
3_framed_TDE.TGT,1
3_framed_ATT,1
3_framed_TDE.TTT,1
3_framed_CGT,1
DPC_FG,1
AAC_W,1
DPC_IF,1
3_framed_GAC,1
3_framed_GCG,1
3_framed_GCT,1
3_framed_TDE.CAT,1
CTDT_1,1
3_framed_TDE.ATG,1
DPC_YK,1
DPC_YE,1
3_framed_TAA,1
DPC_KA,1
DPC_AK,1
DPC_VA,1
DPC_RE,1
DPC_SM,1
CTDD_140,1
2_framed_TDE.ATT,1
1_framed_TDE.CAT,1
CTDD_74,1
DPC_QD,1
CTDD_76,1
2_framed_TDE.ATA,1
1_framed_TDE.GGC,1
DPC_DI,1
1_framed_TDE.TCA,1
DPC_QH,1
2_framed_TDE.AAC,1
DPC_MS,1
CTDD_85,1
1_framed_TDE.GTC,1
CTDD_102,1
DPC_MG,1
DPC_CQ,1
CTDD_145,1
DPC_NI,1
1_framed_TDE.ATC,1
DPC_TD,1
CTDD_118,1
DPC_PA,1
1_framed_TDE.CTC,1
DPC_LW,1
1_framed_TDE.CGT,1
DPC_SS,1
DPC_MD,1
CTDD_143,0
1_framed_TDE.ATG,0
3_framed_TDE.CCA,0
CTDT_7,0
1_framed_TDE.GTA,0
CTDD_9,0
1_framed_TDE.TTA,0
1_framed_TDE.TGC,0
CTDD_14,0
CTDD_104,0
2_framed_TDE.GAC,0
3_framed_CGC,0
1_framed_TDE.ATT,0
CTDD_124,0
CTDC_38,0
CTDD_123,0
CTDD_122,0
3_framed_TDE.GAT,0
1_framed_TDE.CGC,0
2_framed_ATA,0
2_framed_GAG,0
1_framed_TDE.CCA,0
CTDD_135,0
1_framed_TDE.CAA,0
CTDT_24,0
3_framed_AGA,0
CTDD_110,0
1_framed_TDE.GGG,0
3_framed_AGG,0
3_framed_AGT,0
3_framed_ACT,0
CTDD_148,0
3_framed_TDE.ATA,0
2_framed_TDE.CAC,0
CTDD_45,0
1_framed_TDE.AGC,0
3_framed_TGA,0
3_framed_TTA,0
CTDD_177,0
2_framed_TDE.GTA,0
1_framed_TTA,0
CTDD_71,0
CTDD_53,0
CTDD_125,0
2_framed_TDE.TAG,0
2_framed_TDE.CAG,0
1_framed_TDE.AAT,0
CTDD_160,0
2_framed_TDE.GAT,0
1_framed_TCC,0
1_framed_TCA,0
1_framed_TDE.AAC,0
CTDD_65,0
2_framed_TDE.CCG,0
1_framed_GAA,0
2_framed_TDE.TAT,0
3_framed_TDE.AGT,0
2_framed_TDE.AAA,0
CTDD_147,0
3_framed_TDE.AGG,0
1_framed_TDE.TTC,0
2_framed_TDE.CGT,0
CTDD_190,0
CTDD_24,0
CTDD_189,0
CTDD_149,0
3_framed_TDE.AGA,0
3_framed_TDE.ACC,0
2_framed_TDE.ACC,0
CTDD_188,0
CTDD_187,0
CTDD_186,0
CTDD_150,0
2_framed_TDE.TTA,0
3_framed_TAG,0
2_framed_TDE.TGC,0
2_framed_TDE.TGA,0
CTDD_153,0
DPC_GC,0
DPC_YC,0
3_framed_TDE.GGT,0
DPC_PS,0
DPC_DS,0
DPC_MR,0
DPC_MQ,0
DPC_DT,0
DPC_MN,0
DPC_MM,0
DPC_ML,0
DPC_MH,0
DPC_MF,0
DPC_ME,0
DPC_MC,0
DPC_MA,0
DPC_DW,0
DPC_LV,0
DPC_DY,0
DPC_EA,0
DPC_LR,0
DPC_EF,0
DPC_EH,0
DPC_LI,0
DPC_EI,0
DPC_EN,0
DPC_EP,0
DPC_KY,0
DPC_KW,0
DPC_MV,0
DPC_MY,0
DPC_DM,0
DPC_NT,0
DPC_CY,0
DPC_PN,0
DPC_DA,0
DPC_PK,0
DPC_PI,0
DPC_DC,0
DPC_PE,0
DPC_PD,0
DPC_DF,0
DPC_NW,0
DPC_NV,0
DPC_NS,0
DPC_NC,0
DPC_NR,0
DPC_DG,0
DPC_NP,0
DPC_NN,0
DPC_NM,0
DPC_NL,0
DPC_NK,0
DPC_NH,0
DPC_NG,0
DPC_DH,0
DPC_DK,0
DPC_KT,0
DPC_KR,0
DPC_KQ,0
DPC_FT,0
DPC_FI,0
DPC_HP,0
DPC_HM,0
DPC_FM,0
DPC_HK,0
DPC_FN,0
DPC_HH,0
DPC_FR,0
DPC_HF,0
DPC_FS,0
DPC_HD,0
DPC_FW,0
DPC_HS,0
DPC_GY,0
DPC_GW,0
DPC_FY,0
DPC_GT,0
DPC_GA,0
DPC_GP,0
DPC_GN,0
DPC_GM,0
DPC_GL,0
DPC_GK,0
DPC_GF,0
DPC_HR,0
DPC_HT,0
DPC_KP,0
DPC_IR,0
DPC_KN,0
DPC_KL,0
DPC_KK,0
DPC_KH,0
DPC_ET,0
DPC_KE,0
DPC_KD,0
DPC_EW,0
DPC_IW,0
DPC_EY,0
DPC_FA,0
DPC_IQ,0
DPC_HV,0
DPC_IP,0
DPC_IN,0
DPC_IM,0
DPC_FC,0
DPC_II,0
DPC_FE,0
DPC_FF,0
DPC_IE,0
DPC_IC,0
DPC_HY,0
DPC_HW,0
DPC_PR,0
DPC_CW,0
1_framed_ATT,0
DPC_PW,0
DPC_WP,0
DPC_WN,0
DPC_WM,0
DPC_WL,0
DPC_WK,0
DPC_WI,0
DPC_WH,0
DPC_WG,0
DPC_WF,0
DPC_WE,0
DPC_WD,0
DPC_WC,0
DPC_VY,0
DPC_VW,0
DPC_VV,0
DPC_VT,0
DPC_VS,0
DPC_VR,0
DPC_VP,0
DPC_VM,0
DPC_AD,0
DPC_VF,0
DPC_VE,0
DPC_VD,0
DPC_VC,0
DPC_WQ,0
DPC_WR,0
DPC_WS,0
DPC_YT,0
CTDC_30,0
3_framed_TDE.TAA,0
3_framed_TDE.TAT,0
3_framed_TDE.TCA,0
CTDC_25,0
CTDC_16,0
3_framed_TDE.TTA,0
AAC_A,0
DPC_YY,0
DPC_YW,0
DPC_YV,0
DPC_YS,0
DPC_AC,0
DPC_YQ,0
DPC_YP,0
DPC_YN,0
DPC_YM,0
DPC_YL,0
DPC_YH,0
DPC_AA,0
DPC_YF,0
DPC_YD,0
DPC_WY,0
DPC_WW,0
DPC_TW,0
DPC_TT,0
DPC_TR,0
DPC_QT,0
DPC_CH,0
DPC_RI,0
DPC_RH,0
DPC_RG,0
DPC_RF,0
DPC_CI,0
DPC_RC,0
DPC_RA,0
DPC_QY,0
DPC_QW,0
DPC_CK,0
DPC_CL,0
DPC_RN,0
DPC_CM,0
DPC_CN,0
DPC_CP,0
DPC_QN,0
DPC_QM,0
DPC_QI,0
DPC_QG,0
DPC_QE,0
DPC_QC,0
DPC_CT,0
DPC_PY,0
DPC_CF,0
DPC_CE,0
DPC_TM,0
DPC_SK,0
DPC_TL,0
DPC_TG,0
DPC_TE,0
DPC_TC,0
DPC_AM,0
DPC_SY,0
DPC_SR,0
DPC_SQ,0
DPC_SP,0
DPC_AR,0
DPC_SL,0
DPC_SI,0
DPC_CD,0
DPC_SF,0
DPC_SE,0
DPC_SD,0
DPC_AT,0
DPC_AW,0
DPC_RY,0
DPC_RW,0
DPC_AY,0
DPC_RT,0
DPC_CC,0
DPC_RR,0
CTDT_39,0
